LandContour,GarageYrBlt,FullBath,BsmtFinSF1,TotRmsAbvGrd,ExterQual,OpenPorchSF,Heating,Condition2,OverallQual,GarageCars,KitchenQual,KitchenAbvGr,2ndFlrSF,CentralAir,BsmtQual,TotalBsmtSF,Fireplaces,SalePrice
Lvl,2005.0,2,400,7,Gd,108,GasA,Norm,7,2,Gd,1,902,Y,Gd,866,0,226700
Lvl,1965.0,1,698,6,TA,0,GasA,Norm,5,2,TA,1,0,Y,TA,1214,0,140000
Lvl,1959.0,2,1247,6,TA,54,GasA,Norm,7,2,TA,1,0,Y,TA,1501,2,289000
Lvl,1974.0,2,257,6,TA,0,GasA,Norm,6,2,TA,1,467,Y,TA,855,1,147000
Lvl,1952.0,2,0,10,TA,0,GasA,Norm,5,2,TA,2,1000,Y,TA,960,0,124500
Lvl,1993.0,2,380,8,Gd,81,GasA,Norm,8,2,Gd,1,846,Y,Gd,777,1,215000
Lvl,2009.0,2,27,4,Gd,102,GasA,Norm,6,2,Gd,1,0,Y,Gd,1218,0,208300
Lvl,1928.0,2,141,7,TA,0,GasA,Norm,7,2,Gd,1,689,Y,TA,689,1,161000
Lvl,1959.0,1,991,6,TA,88,GasA,Norm,5,1,TA,1,0,Y,TA,1041,0,124500
Lvl,1951.0,1,650,6,Gd,42,GasA,Norm,5,1,TA,1,0,Y,TA,1008,2,164900
Lvl,2005.0,2,0,6,Gd,35,GasA,Norm,7,2,Gd,1,0,Y,Gd,1368,1,202665
Lvl,1964.0,1,521,5,TA,0,GasA,Norm,5,2,TA,1,0,Y,TA,864,0,129900
Bnk,1983.0,1,336,5,TA,0,GasA,Norm,6,2,TA,1,0,Y,TA,1084,0,134000
Lvl,1926.0,1,0,5,TA,0,Grav,Norm,5,1,TA,1,0,N,TA,768,0,96500
Lvl,2009.0,2,1436,9,Ex,54,GasA,Norm,10,3,Ex,1,0,Y,Ex,2006,1,402861
Lvl,1972.0,2,0,7,TA,104,GasA,Norm,6,2,TA,1,741,Y,TA,689,1,158000
Lvl,1996.0,2,0,7,Gd,0,GasA,Norm,7,3,Gd,1,1067,Y,Gd,1264,1,265000
Lvl,1998.0,2,706,7,TA,36,GasA,Norm,6,2,TA,1,914,Y,Gd,794,0,211000
Lvl,1926.0,1,0,9,Gd,0,GasA,Norm,7,1,Gd,1,804,Y,Gd,1276,2,234000
Lvl,2005.0,2,0,7,TA,114,GasA,Norm,4,0,TA,2,600,N,TA,0,0,106250
Lvl,1957.0,1,777,6,TA,40,GasA,Norm,6,1,TA,1,0,Y,TA,1244,2,150000
Lvl,1950.0,2,399,7,TA,24,GasA,Norm,6,2,TA,1,660,Y,TA,1004,2,159000
Bnk,2007.0,3,2260,11,Ex,406,GasA,PosN,10,3,Ex,1,1538,Y,Ex,3138,1,184750
Lvl,1996.0,2,719,8,Gd,60,GasA,Norm,7,3,Gd,1,1015,Y,Gd,1379,1,315750
Lvl,2005.0,2,0,6,Gd,144,GasA,Norm,7,2,Gd,1,0,Y,Gd,1257,1,176000
Lvl,1956.0,1,377,4,TA,0,GasA,Norm,5,1,TA,1,0,Y,Gd,928,0,132000
Lvl,2008.0,2,1330,11,Ex,66,GasA,Norm,9,3,Ex,1,1237,Y,Ex,1452,1,446261
Lvl,2005.0,1,348,5,TA,0,GasA,Norm,4,0,TA,1,0,Y,TA,528,0,86000
Lvl,1975.0,3,1219,9,Gd,0,GasA,Norm,6,2,TA,2,0,Y,TA,2035,2,200624
Lvl,1988.0,2,783,5,Gd,0,GasA,Norm,6,2,Gd,1,0,Y,Gd,1461,1,175000
Lvl,1920.0,2,0,6,TA,0,GasA,Feedr,6,2,TA,1,611,Y,Fa,611,0,128000
Lvl,1967.0,1,0,5,TA,0,GasA,Norm,5,1,TA,1,0,Y,TA,0,1,107500
Low,2005.0,1,0,2,Fa,0,GasA,Norm,1,0,Fa,1,0,N,TA,0,0,39300
Lvl,2004.0,2,0,6,Gd,35,GasA,Norm,8,2,Gd,1,707,Y,Ex,707,1,178000
Lvl,2005.0,1,969,5,TA,0,GasA,Norm,5,0,TA,1,527,Y,Gd,1117,0,107500
Lvl,1998.0,2,0,8,TA,155,GasA,Norm,7,2,Gd,1,844,Y,Gd,880,0,188000
Lvl,1980.0,1,600,5,TA,0,GasA,Norm,4,2,TA,1,0,Y,TA,864,0,111250
Lvl,1968.0,1,673,7,TA,0,GasA,Norm,5,1,TA,1,0,Y,TA,1051,1,158000
Lvl,2001.0,2,1358,6,Gd,0,GasA,Norm,8,2,Gd,1,0,Y,Gd,1581,1,272000
Lvl,2006.0,2,1260,8,Ex,68,GasA,Norm,9,3,Ex,1,0,Y,Ex,1838,1,315000
Lvl,2000.0,2,0,8,Gd,56,GasA,Norm,8,3,Gd,1,1288,Y,Gd,969,1,248000
Lvl,1998.0,2,144,7,Gd,73,GasA,Norm,7,2,Gd,1,0,Y,Ex,1650,1,213250
Lvl,1998.0,1,584,4,TA,40,GasA,Norm,7,1,TA,1,0,Y,Gd,723,0,133000
Lvl,2006.0,2,554,7,Gd,24,GasA,Norm,7,2,Gd,1,832,Y,Gd,654,1,179665
Lvl,1988.0,2,1002,9,Gd,0,GasA,Norm,7,3,Gd,1,806,Y,Gd,1204,0,229000
Bnk,1950.0,1,300,6,TA,38,GasA,Norm,6,2,TA,1,720,Y,Gd,1065,1,210000
Lvl,1987.0,1,619,5,TA,0,GasA,Norm,5,2,TA,1,0,Y,Gd,768,0,129500
HLS,1963.0,1,180,4,TA,50,GasA,RRNn,5,2,TA,1,0,Y,TA,825,0,125000
Lvl,2003.0,2,0,8,Gd,182,GasA,Norm,7,2,Gd,1,1182,Y,Gd,912,1,263000
Lvl,1977.0,2,559,4,TA,55,GasA,Norm,6,2,TA,1,0,Y,Gd,1069,0,140000
Lvl,1957.0,1,308,5,TA,0,GasA,Norm,5,1,TA,1,0,Y,TA,928,0,112500
Lvl,2006.0,2,0,7,Gd,39,GasA,Norm,8,3,Gd,1,0,Y,Ex,1709,1,255500
Lvl,2002.0,2,0,5,TA,96,GasA,Norm,4,2,Gd,1,0,Y,TA,0,0,108000
Lvl,2003.0,2,866,8,Gd,62,GasA,Norm,7,3,Gd,1,1040,Y,Gd,998,1,284000
Lvl,1922.0,1,0,5,TA,0,GasA,Norm,5,1,TA,1,0,Y,TA,993,1,113000
Lvl,1957.0,1,895,6,TA,0,GasA,Norm,5,1,TA,1,0,Y,TA,1092,1,141000
Low,1994.0,1,637,7,TA,47,GasA,Norm,4,1,TA,1,439,Y,TA,637,0,108000
HLS,1996.0,2,604,6,TA,22,GasA,Norm,7,2,TA,1,717,Y,Gd,729,1,175000
Lvl,2003.0,2,0,7,Gd,20,GasA,Norm,7,2,Gd,1,0,Y,Gd,1374,1,234000
Lvl,1957.0,1,1302,5,TA,0,GasA,Norm,5,2,TA,1,0,Y,Gd,1392,1,121500
Lvl,1975.0,1,1071,6,TA,38,GasA,Norm,5,2,TA,1,0,Y,Gd,1389,1,170000
Lvl,2005.0,1,290,6,TA,0,GasA,Norm,5,0,TA,1,0,Y,TA,996,1,108000
Lvl,1955.0,2,0,8,TA,36,GasA,Norm,6,2,TA,1,511,Y,Gd,1163,1,185000
Lvl,1992.0,2,728,9,Gd,40,GasA,Norm,7,2,Gd,1,1129,Y,Gd,1095,1,268000
Bnk,1920.0,1,0,6,TA,66,GasA,Norm,6,1,Fa,1,806,N,Gd,806,0,128000
Lvl,2005.0,2,0,11,Gd,39,GasA,Norm,9,3,Ex,1,1370,Y,Gd,1122,1,325000
Lvl,2004.0,2,2,7,Gd,0,GasA,Norm,7,2,Gd,1,0,Y,Gd,1517,0,214000
Low,1983.0,1,1441,5,Gd,40,GasA,Norm,8,2,Gd,1,636,Y,Gd,1496,1,316600
Lvl,1979.0,1,943,4,TA,0,GasA,Norm,5,2,TA,1,0,Y,Gd,943,2,135960
Lvl,1987.0,2,231,10,TA,0,GasA,Norm,5,2,TA,2,0,Y,TA,1728,0,142600
Lvl,1959.0,1,414,4,TA,0,GasA,Norm,6,1,Gd,1,0,Y,TA,864,0,120000
HLS,2009.0,2,0,6,TA,114,GasA,Norm,7,2,Gd,1,846,Y,Ex,846,0,224500
Lvl,2000.0,2,0,8,TA,0,GasA,Norm,7,2,TA,1,656,Y,Gd,384,1,170000
Lvl,1971.0,1,349,5,TA,0,GasA,Norm,5,1,TA,1,533,Y,TA,372,0,139000
Lvl,1947.0,1,442,6,TA,0,GasA,Norm,5,1,TA,1,384,Y,TA,832,0,118500
Lvl,1928.0,2,0,6,TA,50,GasA,Norm,7,1,TA,1,600,Y,TA,861,1,145000
Lvl,1966.0,1,328,6,TA,68,GasA,Norm,5,2,TA,1,0,Y,TA,1164,2,164500
Lvl,2007.0,2,0,5,Gd,102,GasA,Norm,7,2,Gd,1,689,Y,Gd,689,0,146000
Lvl,1954.0,2,0,7,TA,0,GasA,Norm,5,1,TA,1,745,N,TA,1050,0,131500
Lvl,1960.0,1,594,7,TA,110,GasA,Norm,6,2,Gd,1,0,Y,TA,1144,2,181900
Lvl,2009.0,2,0,8,Ex,90,GasA,Norm,8,3,Ex,1,0,Y,Ex,2042,1,253293
Lvl,2005.0,1,816,5,TA,32,GasA,Norm,6,0,TA,1,0,Y,Gd,816,0,118500
Lvl,1988.0,3,0,9,Ex,502,GasA,PosA,10,2,Gd,1,1254,Y,TA,1237,1,325000
Lvl,1935.0,1,0,6,TA,0,GasA,Norm,4,1,Gd,1,584,Y,TA,884,0,133000
Lvl,2005.0,2,1460,7,Gd,66,GasA,Norm,8,3,Gd,1,0,Y,Ex,1868,2,369900
Lvl,1961.0,1,210,5,TA,0,GasA,Norm,6,1,Fa,1,0,Y,TA,816,0,130000
Lvl,1996.0,1,672,4,TA,0,GasA,Norm,5,2,TA,1,0,Y,TA,840,0,137000
Low,1968.0,1,1324,5,TA,48,GasA,Norm,5,1,Ex,1,0,Y,TA,1437,2,143000
Lvl,1988.0,1,0,4,TA,0,GasA,Feedr,5,1,TA,1,0,Y,TA,742,0,79500
Lvl,2004.0,2,490,6,Gd,45,GasA,Norm,7,2,Gd,1,812,Y,Gd,770,0,185900
Lvl,2008.0,2,1338,10,Ex,274,GasA,Norm,10,3,Ex,1,568,Y,Ex,1722,1,451950
Lvl,1985.0,1,816,4,TA,0,GasA,Norm,5,2,TA,1,0,Y,TA,816,0,138000
Lvl,2003.0,1,685,4,Gd,0,GasA,Norm,6,2,Gd,1,0,Y,Gd,848,0,140000
Lvl,1981.0,1,0,5,TA,0,GasA,Norm,5,1,TA,1,0,Y,Gd,924,0,110000
Lvl,2005.0,2,1422,7,Gd,75,GasA,Norm,8,3,Gd,1,0,Y,Gd,1814,1,319000
Lvl,1930.0,1,0,7,TA,158,GasA,Norm,6,1,TA,1,684,N,TA,684,0,114504
Lvl,2006.0,0,0,7,Gd,16,GasA,Norm,7,3,Gd,1,0,Y,Ex,1258,1,194201
Bnk,1977.0,2,1283,7,TA,0,GasA,Norm,5,2,Gd,1,0,Y,Gd,1430,1,217500
Lvl,1980.0,2,81,6,TA,0,GasA,Norm,6,2,TA,1,840,Y,Gd,716,1,151000
Lvl,2003.0,2,546,8,Gd,60,GasA,Norm,8,2,Ex,1,846,Y,Gd,1058,1,275000
Bnk,1979.0,1,0,6,TA,162,GasA,Norm,6,1,Gd,1,595,Y,TA,780,1,141000
Lvl,1992.0,2,789,8,Gd,150,GasA,Norm,8,2,Gd,1,988,Y,Gd,908,1,220000
Lvl,2004.0,2,0,4,Gd,172,GasA,Norm,7,2,Gd,1,600,Y,Gd,600,0,151000
Lvl,2002.0,2,922,6,Gd,36,GasA,Norm,7,2,Gd,1,0,Y,Gd,1494,1,221000
Lvl,1965.0,2,454,7,TA,42,GasA,Norm,7,2,TA,1,800,Y,TA,768,3,205000
Low,2000.0,1,732,6,TA,0,GasA,Norm,5,2,Gd,1,0,Y,Gd,1040,0,152000
Bnk,1948.0,3,603,8,TA,0,GasA,Norm,5,1,Ex,1,896,Y,TA,896,0,225000
HLS,1934.0,2,428,10,TA,0,GasA,Norm,8,2,TA,1,1254,Y,Gd,965,2,359100
Lvl,1961.0,1,903,5,TA,0,GasA,Norm,4,1,TA,1,0,Y,TA,1029,0,118500
Lvl,2000.0,2,904,8,Gd,142,GasA,Norm,9,3,Ex,1,677,Y,Ex,1440,2,313000
Lvl,1978.0,2,605,6,TA,0,GasA,Norm,6,2,TA,1,0,Y,Gd,1032,1,148000
Lvl,2001.0,2,990,7,Gd,122,GasA,Norm,8,2,Ex,1,573,Y,Gd,1299,1,261500
Lvl,2005.0,1,206,6,TA,30,GasA,Norm,5,0,TA,1,0,Y,Gd,1120,0,147000
Lvl,2005.0,1,150,3,TA,24,GasA,Norm,4,0,TA,1,0,Y,Gd,630,0,75500
Lvl,1963.0,1,763,6,TA,0,GasA,Norm,6,2,Gd,1,0,Y,TA,936,0,137500
Lvl,2002.0,2,457,7,Gd,75,GasA,Norm,6,2,Gd,1,702,Y,Gd,783,1,183200
HLS,1962.0,1,0,4,TA,0,GasA,Norm,6,2,Gd,1,0,Y,TA,832,0,105500
Lvl,2007.0,2,48,9,Ex,108,GasA,Norm,9,3,Gd,1,0,Y,Ex,1822,1,314813
Lvl,2003.0,2,871,10,Gd,0,GasA,Norm,8,3,Gd,1,780,Y,Gd,1482,2,305000
Lvl,2005.0,1,41,5,TA,0,GasA,Norm,3,0,TA,1,0,N,TA,864,0,67000
Lvl,1974.0,2,956,9,TA,243,GasA,Norm,6,2,TA,1,1066,Y,TA,1522,1,240000
Lvl,1986.0,1,560,6,TA,0,GasA,Norm,5,2,TA,1,0,Y,TA,980,0,135000
Lvl,2000.0,2,420,4,Gd,32,GasA,Norm,6,2,Gd,1,756,Y,Gd,756,1,168500
Lvl,1972.0,1,247,8,TA,0,GasA,Norm,6,2,TA,1,778,Y,TA,732,1,165150
Lvl,1962.0,1,0,5,TA,0,GasA,Norm,6,2,TA,1,0,Y,TA,1116,0,160000
Lvl,1960.0,1,0,6,TA,0,GasA,Norm,5,1,TA,1,0,Y,TA,978,1,139900
Lvl,1955.0,1,674,7,TA,0,GasA,Norm,6,1,TA,1,0,Y,TA,1156,2,153000
HLS,1969.0,1,650,9,TA,0,GasA,Norm,5,2,Fa,1,1040,Y,Gd,1040,2,135000
Lvl,1964.0,1,624,6,TA,0,GasA,Norm,6,2,TA,1,0,Y,TA,1248,0,168500
Lvl,1937.0,1,0,8,TA,0,GasA,Norm,5,1,Ex,1,661,Y,Fa,636,0,124000
Lvl,2006.0,2,24,6,Gd,73,GasA,Norm,8,2,Gd,1,0,Y,Gd,1554,1,209500
Lvl,1977.0,2,822,6,TA,0,GasA,Norm,7,2,TA,1,0,Y,TA,1386,1,82500
Lvl,1954.0,1,480,6,TA,0,GasA,Norm,5,1,TA,1,0,Y,TA,1056,0,139400
Lvl,1980.0,0,1056,4,TA,56,GasA,Norm,6,2,TA,2,0,Y,TA,1056,0,144000
Bnk,2005.0,2,256,14,Fa,110,GasA,Norm,6,0,Fa,2,1440,Y,TA,1440,0,200000
Lvl,2005.0,1,0,4,Fa,0,Grav,Norm,2,0,Fa,1,0,N,TA,264,1,60000
Lvl,1954.0,2,0,7,TA,0,GasA,Norm,5,1,Gd,2,576,Y,TA,811,0,93000
Lvl,2005.0,1,0,4,TA,0,GasA,Norm,5,0,TA,1,0,Y,Fa,796,0,85000
Lvl,2006.0,2,1154,7,Gd,0,GasA,Norm,8,3,Ex,1,0,Y,Gd,1520,1,264561
Lvl,2003.0,1,1218,6,Ex,140,GasA,Norm,8,2,Ex,1,0,Y,Ex,1518,1,274000
Lvl,2001.0,2,738,7,Gd,235,GasA,Norm,7,2,Gd,1,872,Y,Gd,1057,1,226000
Lvl,1972.0,2,1410,9,Gd,111,GasA,Norm,8,2,Ex,1,704,Y,Gd,1952,3,345000
Lvl,1969.0,2,493,7,TA,0,GasA,Norm,5,2,TA,1,840,Y,TA,780,0,152000
Lvl,2009.0,2,1121,7,Ex,130,GasA,Norm,9,3,Ex,1,0,Y,Ex,1766,1,370878
Lvl,1979.0,1,282,5,TA,312,GasA,Norm,6,2,TA,1,0,Y,TA,981,0,143250
Lvl,1950.0,1,0,7,TA,27,GasA,Norm,5,2,TA,1,0,Y,TA,0,0,98300
Lvl,1953.0,1,500,5,TA,0,GasA,Norm,6,2,TA,1,0,Y,TA,1094,2,155000
Lvl,1966.0,1,0,7,TA,124,GasA,Norm,6,2,TA,1,788,Y,TA,756,1,155000
Lvl,2005.0,1,131,3,TA,0,GasA,Norm,4,0,TA,1,0,Y,Gd,630,0,84500
Lvl,2007.0,2,0,7,Gd,0,GasA,Norm,7,2,Gd,1,843,Y,Gd,813,0,205950
Lvl,1940.0,1,0,7,TA,0,GasA,Norm,4,1,TA,1,755,Y,TA,755,1,108000
Lvl,1996.0,2,0,7,Gd,120,GasA,Norm,7,2,Gd,1,807,Y,Gd,880,1,191000
Lvl,1906.0,1,0,7,TA,0,GasA,Norm,6,1,TA,1,713,Y,TA,756,0,135000
Lvl,1995.0,2,1696,7,Gd,46,GasA,Norm,8,3,Gd,1,0,Y,Gd,2109,1,350000
Lvl,1971.0,1,0,6,TA,0,GasA,Norm,6,1,TA,1,567,Y,TA,525,0,88000
Lvl,1959.0,1,806,5,Gd,0,GasA,Norm,5,1,Gd,1,0,Y,TA,1053,0,145500
HLS,1931.0,1,0,6,TA,0,GasA,Norm,7,1,TA,1,651,Y,Gd,776,1,149000
Lvl,1948.0,1,0,6,TA,0,GasA,Norm,6,1,TA,1,546,Y,TA,912,1,97500
Lvl,1968.0,1,637,7,TA,0,GasA,Norm,5,2,TA,1,0,Y,TA,1486,0,167000
Lvl,1976.0,2,0,7,TA,113,GasA,Norm,7,2,TA,1,793,Y,Gd,793,1,197900
Lvl,1994.0,2,1361,8,Gd,76,GasA,Norm,8,3,Gd,1,762,Y,Gd,1629,1,402000
Lvl,1968.0,1,0,5,TA,0,GasA,Norm,6,2,TA,1,0,Y,Fa,1392,2,110000
Lvl,1974.0,2,920,6,TA,0,GasA,Norm,4,2,TA,1,0,Y,Gd,1138,0,137500
Lvl,2005.0,1,1721,8,Gd,267,GasA,Norm,8,3,Ex,1,0,Y,Ex,2077,1,423000
Lvl,2000.0,2,0,7,Gd,124,GasA,Norm,8,2,Gd,1,482,Y,Gd,1406,1,230500
Lvl,1965.0,2,187,7,TA,265,GasA,Norm,6,2,TA,1,915,Y,Gd,1021,1,129000
Lvl,1994.0,2,1138,7,TA,42,GasA,Norm,6,2,Gd,1,0,Y,Gd,1408,1,193500
Bnk,1999.0,1,988,6,TA,0,GasA,Norm,5,2,TA,1,0,Y,TA,1188,1,168000
Lvl,1922.0,1,0,5,TA,0,GasA,Norm,4,1,Fa,1,0,Y,Fa,700,1,137500
Lvl,2005.0,2,193,7,Gd,35,GasA,Norm,6,2,Gd,1,738,Y,Gd,738,0,173500
Lvl,1930.0,2,551,6,TA,0,GasA,Norm,6,1,TA,1,672,N,TA,672,0,103600
Lvl,1977.0,1,767,6,Gd,42,GasA,Norm,6,2,TA,1,0,Y,Gd,1208,1,165000
Lvl,1957.0,2,1186,7,TA,87,GasA,Norm,6,2,Gd,1,0,Y,TA,1477,2,257500
Lvl,1965.0,1,892,5,TA,0,GasA,Norm,6,1,TA,1,0,Y,TA,1136,1,140000
Lvl,1978.0,2,311,7,TA,0,GasA,Norm,6,2,TA,1,586,Y,TA,855,1,148500
Lvl,1920.0,2,0,8,TA,0,GasW,Norm,4,3,TA,2,679,N,TA,1095,0,87000
Lvl,1924.0,1,0,5,Gd,0,GasA,Norm,5,1,Gd,1,0,Y,TA,768,0,109500
Lvl,2008.0,2,0,7,Gd,82,GasA,Norm,8,3,Gd,1,0,Y,Ex,2046,1,372500
Lvl,1963.0,1,827,5,TA,0,GasA,Norm,5,2,TA,1,0,Y,TA,988,0,128500
Lvl,1980.0,2,543,5,TA,0,GasA,Norm,6,1,TA,1,0,Y,Gd,923,1,143000
Bnk,1968.0,1,182,6,TA,0,GasA,Norm,5,1,TA,1,672,Y,TA,793,0,159434
HLS,1996.0,1,1003,6,TA,0,GasA,Norm,6,2,Gd,1,0,Y,Gd,1291,1,173000
Lvl,2002.0,2,1059,7,Gd,45,GasA,Norm,9,3,Gd,1,0,Y,Gd,1626,1,285000
Lvl,1998.0,2,0,7,Gd,81,GasA,Norm,7,2,TA,1,644,Y,Gd,1195,0,221000
Lvl,1984.0,2,828,6,Gd,0,GasA,Norm,7,2,Gd,1,900,Y,Gd,1190,1,207500
Lvl,2007.0,3,0,7,Gd,105,GasA,Norm,7,2,Gd,1,887,Y,Gd,874,0,227875
Lvl,2004.0,2,239,4,Gd,60,GasA,Norm,7,2,Gd,1,551,Y,Gd,551,0,148800
HLS,2007.0,2,945,7,Gd,0,GasA,Norm,8,2,Gd,1,0,Y,Gd,1419,1,392000
Lvl,2005.0,2,20,6,Gd,28,GasA,Norm,6,2,Gd,1,0,Y,Gd,1362,1,194700
Lvl,2004.0,1,697,3,Gd,0,GasA,Norm,6,2,Gd,1,0,Y,Gd,848,1,141000
Lvl,1994.0,3,1455,10,Ex,50,GasA,Norm,10,3,Ex,1,1872,Y,Ex,2444,2,755000
Lvl,1989.0,2,965,9,Gd,27,GasA,Norm,7,2,Gd,1,1281,Y,Gd,1210,2,335000
Lvl,1968.0,1,0,4,TA,0,GasA,Norm,5,1,TA,1,0,Y,TA,1073,0,108480
Lvl,1995.0,1,0,5,TA,0,GasA,Norm,5,2,TA,1,472,Y,TA,927,0,141500
Lvl,1987.0,2,980,5,TA,0,GasA,Norm,6,2,Gd,1,0,Y,Gd,1112,1,176000
Lvl,1921.0,1,616,4,TA,0,GasA,Norm,5,1,TA,1,0,Y,TA,616,0,89000
Lvl,1952.0,1,210,6,TA,0,GasA,Norm,5,1,TA,1,0,Y,Ex,980,0,123500
Lvl,1973.0,1,553,5,TA,144,GasA,Norm,5,1,TA,1,0,Y,TA,894,1,138500
Lvl,2004.0,2,16,5,Gd,158,GasA,Norm,7,2,Gd,1,0,Y,Gd,1391,0,196000
Lvl,2002.0,2,1274,7,Gd,78,GasA,Norm,8,3,Gd,1,0,Y,Ex,1800,1,312500
Lvl,1969.0,1,0,6,TA,0,GasA,Norm,7,2,TA,1,0,Y,TA,1164,0,140000
Lvl,2006.0,2,0,10,Ex,100,GasA,Norm,8,3,Ex,1,1312,Y,Ex,1234,1,361919
Lvl,1999.0,2,0,8,TA,0,GasA,Norm,5,2,Gd,2,780,Y,Gd,360,1,140000
Lvl,2004.0,2,712,7,Gd,35,GasA,Norm,7,2,Gd,1,0,Y,Gd,1473,0,213000
Lvl,2005.0,2,0,7,Fa,0,GasA,Norm,4,0,Fa,2,720,N,TA,0,0,55000
Low,1971.0,2,1219,5,TA,48,GasA,Norm,7,2,Gd,1,0,Y,Gd,1643,2,302000
Lvl,2006.0,2,863,6,Gd,38,GasA,Norm,8,2,Gd,1,0,Y,Gd,1324,1,254000
Lvl,2007.0,2,0,8,Gd,24,GasA,Norm,7,2,Gd,1,728,Y,Gd,728,1,179540
Lvl,1966.0,1,0,6,TA,0,GasA,Norm,5,1,TA,1,0,Y,TA,876,0,109900
Lvl,2005.0,1,0,5,Gd,0,GasA,Norm,3,0,TA,1,0,Y,TA,270,0,52000
HLS,1964.0,1,0,7,TA,0,GasA,Norm,4,1,TA,1,319,Y,TA,859,0,102776
HLS,1988.0,2,767,5,Gd,120,GasA,Norm,8,2,Gd,1,0,Y,Gd,1228,1,189000
Lvl,1970.0,1,789,6,TA,288,GasW,Norm,4,2,TA,1,0,N,TA,960,0,129000
Lvl,1976.0,2,533,6,Gd,44,GasA,Norm,6,2,Gd,1,754,Y,TA,725,0,130500
Lvl,1974.0,2,0,7,TA,0,GasA,Norm,6,2,TA,1,0,Y,Gd,1064,1,165000
Bnk,1996.0,1,0,8,TA,48,GasA,Norm,7,2,TA,1,978,Y,TA,718,0,159500
Lvl,1973.0,1,1084,5,TA,0,GasA,Norm,5,2,Gd,1,0,Y,Gd,1176,1,157000
Lvl,1993.0,2,1173,9,Gd,154,GasA,Norm,7,3,Gd,1,1093,Y,Gd,1311,1,341000
Lvl,1969.0,1,523,5,TA,0,GasA,Norm,5,1,TA,1,0,Y,Gd,971,1,128500
Low,1985.0,2,1148,5,Gd,28,GasA,Norm,8,2,Gd,1,0,Y,Gd,1742,1,275000
Lvl,2004.0,1,662,3,Gd,0,GasA,Norm,6,2,Gd,1,0,Y,Gd,848,0,143000
Lvl,1994.0,1,191,5,TA,0,GasA,Norm,4,2,TA,1,0,Y,TA,864,0,124500
Lvl,1958.0,2,0,7,TA,0,GasA,Norm,4,1,TA,1,473,Y,TA,941,0,135000
Lvl,2007.0,2,1234,8,Ex,64,GasA,Norm,9,3,Ex,1,0,Y,Ex,1698,1,320000
Lvl,1989.0,1,375,5,TA,0,GasA,Norm,4,2,Gd,1,0,Y,TA,864,0,120500
Lvl,1988.0,2,808,5,Gd,44,GasA,Norm,6,2,Gd,1,0,Y,Gd,880,1,222000
Lvl,2007.0,2,724,6,Gd,0,GasA,Norm,7,2,Gd,1,0,Y,Gd,1232,0,194500
Lvl,1968.0,2,0,9,TA,25,GasA,Norm,5,3,TA,2,0,Y,TA,1584,0,110000
Lvl,1962.0,1,152,5,TA,23,GasA,Norm,4,2,TA,1,0,Y,TA,780,0,103000
Lvl,1995.0,2,1180,5,Gd,152,GasA,Norm,8,2,Gd,1,0,Y,Gd,1595,1,236500
Lvl,2003.0,2,786,6,Gd,22,GasA,Norm,7,2,Gd,1,0,Y,Ex,868,1,187500
Lvl,1998.0,2,252,8,Gd,84,GasA,Norm,7,2,Gd,1,878,Y,Gd,1153,1,222500
Lvl,1961.0,1,594,6,TA,0,GasA,Norm,5,1,TA,1,0,Y,TA,864,1,131400
Lvl,1968.0,1,0,6,TA,0,GasA,Norm,5,1,TA,1,0,Y,TA,948,0,108000
Lvl,1914.0,1,390,6,TA,341,GasW,Norm,7,2,TA,1,888,N,Gd,880,2,163000
Lvl,1949.0,2,0,6,TA,0,GasA,Norm,3,2,TA,2,0,N,TA,0,0,93500
HLS,2005.0,2,0,8,Gd,116,GasA,Norm,8,3,Gd,1,900,Y,Gd,893,1,239900
Lvl,2005.0,3,1200,5,TA,0,GasA,Norm,5,0,TA,1,0,Y,Gd,1200,0,179000
Lvl,2004.0,2,0,7,Gd,56,GasA,Norm,7,2,Gd,1,864,Y,Gd,864,0,190000
Lvl,1910.0,2,0,7,TA,0,GasA,Norm,5,2,TA,1,664,Y,Fa,264,0,132000
Lvl,1962.0,1,832,5,TA,0,GasA,Norm,6,1,Gd,1,0,Y,TA,912,0,142000
Lvl,2000.0,2,0,6,TA,55,GasA,Norm,7,2,TA,1,0,Y,Gd,1349,0,179000
Lvl,1997.0,2,444,6,TA,0,GasA,Norm,5,2,TA,1,0,Y,Gd,520,1,175000
HLS,1993.0,2,733,5,Gd,0,GasA,Norm,8,2,Gd,1,0,Y,Gd,1337,1,180000
Lvl,1994.0,3,575,11,Ex,204,GasA,Norm,8,2,Gd,1,1540,Y,TA,1142,2,299800
Lvl,2000.0,2,300,8,Gd,54,GasA,Norm,7,2,Gd,1,1276,Y,Gd,952,1,236000
Lvl,1950.0,1,0,8,Gd,0,GasW,Norm,7,4,Gd,1,1320,N,TA,1240,1,265979
Lvl,1996.0,2,919,7,Gd,56,GasA,Norm,7,2,Gd,1,0,Y,Gd,1720,1,260400
Lvl,1945.0,2,0,9,TA,0,Wall,Norm,4,1,TA,1,441,N,TA,0,0,98000
Lvl,2005.0,1,0,7,TA,160,GasA,Norm,4,0,TA,1,348,Y,TA,576,0,96500
Lvl,2003.0,2,0,6,Gd,48,GasA,Norm,7,2,Gd,1,660,Y,Gd,660,0,162000
